ID,Name,Category,Description,Hash,Size,Nickname,UploadDate
951,Aimbot,Aimbot,"1594411663_Auto - Aimbot Headshot.zip",21375634c92b7213e5ec3384790ebbd4,2078841,Jarmuuuz,"2021-05-23 20:45:20"
952,Multihack,Multihack,Mini_Multi-Hack.asi,51a351d55510162035fe45be244eb03b,437760,Jarmuuuz,"2021-05-23 20:46:50"
953,Multihack,Multihack,"Aimbot Menu Configurável.rar",e7bb32b864dc697683902b95f573785a,232184,Jarmuuuz,"2021-05-23 20:46:53"
954,"Hack pack","Hack pack","Pack de hacks para SAMP.rar",1e9284df1a1a754620315643e2fb7f31,42747,Jarmuuuz,"2021-05-23 20:47:26"
955,Invisible,Invisible,Invisible.cs,17288f402fd6d5d6a204368fa5671959,18457,Jarmuuuz,"2021-05-23 20:48:05"
956,Nametag,Nametag,Wall-Hack.cs,d6acbc09eaeb026ad370227729bfbe5b,24430,Jarmuuuz,"2021-05-23 20:49:29"
957,Aimbot,Aimbot,"AIMBOT SA-MP 0.3.7 -R4.rar",017f32ab69d7fd6e973fe919f35268e9,2477,Jarmuuuz,"2021-05-23 20:50:40"
958,EpicLag,EpicLag,"EpicLag- iAnthony.cs",a2e06fd2c7c6d3cf7ffa559e0d4b9340,18841,Jarmuuuz,"2021-05-25 17:32:33"
959,EpicLag,EpicLag,"EpicLag- Spring.cs",e88e55ad5748ed6f4949f642efdfa130,19397,Jarmuuuz,"2021-05-25 17:32:37"
960,EpicLag,EpicLag,SendRate.cs,4f5c143a9b095739bbc317c9d42d5ade,474,Jarmuuuz,"2021-05-25 17:32:55"
961,"Godmode + Bike Anti Fall","Godmode + Bike Anti Fall",God&Player&Vehicle+BikeAntiFall.rar,dc075aa5f4a336ab29a6635ca98c9210,7358,Jarmuuuz,"2021-05-25 17:34:01"
962,Anti-stun,Anti-stun,Avoid.cs,90e09fbb86ad7029c11cbfa242a358b4,18369,Jarmuuuz,"2021-05-25 21:03:48"
963,"Antishot Point","Antishot Point",Anti-StunShot.rar,064fe896c4d08536adf79243c7a537a8,18124,Jarmuuuz,"2021-05-25 21:04:28"
964,"Silent Aimbot","Silent Aimbot",MemorY-1.asi,336bd9be7ce8f7083b1605b443dd024e,418816,Jarmuuuz,"2021-05-25 21:08:14"
965,Multihack,Multihack,cheatstw.asi,f1ddc1764cbc463127bd05ebe1ebcf48,373760,Jarmuuuz,"2021-05-25 21:08:50"
966,"Fake ping","Fake ping",ping_samp.asi,2919c39b9243536aae497e09e0ab31f0,17408,Jarmuuuz,"2021-05-25 21:09:21"
967,"Fake ping","Fake ping","Ping 65535.rar",de711b37e0bf31dc421b4367bd4c9519,7462,Jarmuuuz,"2021-05-25 21:09:25"
968,Wallhack,Wallhack,UltraWH.asi,f80e52029b2ef08d1bf15e0bf64acb9d,58368,Jarmuuuz,"2021-05-25 21:10:23"
969,"Auto c-bug","Auto c-bug",cbug03dl.cs,0da900e264b8a3c4d4a141bd2cd11c75,179,Jarmuuuz,"2021-06-02 17:21:39"
970,"Auto c-bug","Auto c-bug","[blast.hk]deddosouru c-bug.cs",3d3b228a68b5624ddc312c3bf518cc62,1229,Jarmuuuz,"2021-06-02 17:21:42"
971,"SAMP IP Changer","SAMP IP Changer",samp-ip-changer.zip,6108ec7ebef9ec904315c82434dbb37d,136304,Jarmuuuz,"2021-06-02 17:27:07"
972,"SAMP IP Changer","SAMP IP Changer",samp-ip-changer.asi,13856305ff7041c0428b9263454ac732,246272,Jarmuuuz,"2021-06-02 17:27:11"
973,s0beit,s0beit,mod_sa.v4.4.2.0.SA-MP.v0.3.DL-R1.Setup.rar,cd5e0830f8bfadfd0775d66dc3f9d07c,702787,Jarmuuuz,"2021-06-02 17:32:08"
974,"s0beit source code","s0beit source code","[Source] Blue Eclipse 8.1.zip",683dbe87ea3bede9dc6b72ce7ea47b96,30153650,Jarmuuuz,"2021-06-02 17:32:35"
975,"s0beit source code","s0beit source code","[Source] DP Light PL 3.1.zip",3866740469b63f916a30d7f6aeb03b75,18022390,Jarmuuuz,"2021-06-02 17:32:59"
976,s0beit,s0beit,d3d9.dll,94c299582a2aaa7baa69df0575cd1a26,878592,Jarmuuuz,"2021-06-02 17:33:28"
977,s0beit,s0beit,needle.png,a375f3fa0e939ad6910ee1377ddcba00,4918,Jarmuuuz,"2021-06-02 17:33:38"
978,s0beit,s0beit,speedo.png,a1c13e2fcd3f562c5be825fd73abc27d,55296,Jarmuuuz,"2021-06-02 17:33:41"
979,s0beit,s0beit,light_sa.ini,256d8abdcfd6f6d9ff61b65ad9aac7f8,56341,Jarmuuuz,"2021-06-02 17:33:49"
980,s0beit,s0beit,"[0.3.7] DP Light PL 3.1.zip",176fbf7e23a6b53f676c2de03d0dd037,682363,Jarmuuuz,"2021-06-02 17:33:55"
981,s0beit,s0beit,"[0.3.DL] Blue Eclipse 8.1.zip",474766c793784f0823bb15b54197554b,3936732,Jarmuuuz,"2021-06-02 17:34:00"
982,s0beit,s0beit,d3d9.dll,d47cdf9ff0a8e9fc21626d776d9ab227,4297728,Jarmuuuz,"2021-06-02 17:34:09"
983,s0beit,s0beit,eclipse_mod.ini,c14c7dc92826570b552c92f7c48d0a2a,59481,Jarmuuuz,"2021-06-02 17:34:28"
984,s0beit,s0beit,"[0.3.DL] DP Light PL 3.1.zip",e263192caf224cd8ed42430260c4181d,682445,Jarmuuuz,"2021-06-02 17:34:35"
985,s0beit,s0beit,d3d9.dll,907dc434a72a981c8c8f366f13b6d0fc,878592,Jarmuuuz,"2021-06-02 17:34:43"
986,s0beit,s0beit,light_sa.ini,0228425ce372bc4b29bbe25d09890462,56339,Jarmuuuz,"2021-06-02 17:34:48"
987,s0beit,s0beit,s0beit_DawcyPoziomu_update1.zip,25e9230c2fda02215c86495be4dd60c0,1247843,Jarmuuuz,"2021-06-02 17:35:05"
988,"s0beit source code","s0beit source code",src.rar,10d74939de5ebdc63823f90a1f3fbb2a,820832,Jarmuuuz,"2021-06-02 17:35:19"
989,s0beit,s0beit,d3d9.dll,c62a732be145713f198415a7075a4713,828416,Jarmuuuz,"2021-06-02 17:35:27"
990,s0beit,s0beit,mod_sa.ini,6a5307fb3c3d2d8e0af7b04f9f5c7652,48222,Jarmuuuz,"2021-06-02 17:35:37"
991,s0beit,s0beit,s0beit_DawcyPoziomu_update2.rar,0be7b73e7d28019cae2099aba308817c,1193436,Jarmuuuz,"2021-06-02 17:36:07"
992,"s0beit source code","s0beit source code",src.rar,decf9fff6a1fefdd8a6ac89c4e3c5636,821653,Jarmuuuz,"2021-06-02 17:36:15"
993,s0beit,s0beit,d3d9.dll,3ce8473c2211efb7fcc1ebcfd76f947e,833536,Jarmuuuz,"2021-06-02 17:36:26"
994,s0beit,s0beit,mod_sa.ini,357bdd384d1cf38553be7455d074120e,48286,Jarmuuuz,"2021-06-02 17:36:31"
995,"s0beit source code","s0beit source code",src.rar,7d5db0ced35e7e5ecfb1984cb20b41ec,822937,Jarmuuuz,"2021-06-02 17:36:44"
996,s0beit,s0beit,d3d9.dll,b95538ad3de245d927ddd88d00e3aaa3,835584,Jarmuuuz,"2021-06-02 17:36:52"
997,s0beit,s0beit,mod_sa.ini,79728f2898630686e1b1898f3bb9bfb7,48301,Jarmuuuz,"2021-06-02 17:36:57"
998,s0beit,s0beit,s0beit_DawcyPoziomu_update3.rar,c2b9ce48b9282e84ade3833615ec0700,1195669,Jarmuuuz,"2021-06-02 17:37:17"
999,s0beit,s0beit,s0beit_DawcyPoziomu_update4.rar,9406676f687e770a593c12b262d474fc,1206557,Jarmuuuz,"2021-06-02 17:37:32"
1000,S0beit,S0beit,d3d9.dll,3af32885dba87b97226e5248ff556698,840192,Jarmuuuz,"2021-06-02 17:37:38"
1001,S0beit,S0beit,mod_sa.ini,3ebcc4b541b95f769d84e19737654c9b,48367,Jarmuuuz,"2021-06-02 17:37:46"
1002,"s0beit source code","s0beit source code",src.zip,5e4cab9b29f4e4453b089fd5ba1745a4,875164,Jarmuuuz,"2021-06-02 17:37:58"
1003,s0beit,s0beit,s0beit_DawcyPoziomu_update5.rar,39aa8c117f6c0d68055e91a1876b9813,7933361,Jarmuuuz,"2021-06-02 17:38:06"
1004,"s0beit source code","s0beit source code",src.rar,0e2b784a4ecbff34cc153b32449d4e1a,845754,Jarmuuuz,"2021-06-02 17:38:21"
1005,s0beit,s0beit,d3d9.dll,c45fdee65b11977def64a24252d53241,881152,Jarmuuuz,"2021-06-02 17:38:28"
1006,s0beit,s0beit,mod_sa.ini,b64038fa62c3071a399e5fd631b2add1,31017,Jarmuuuz,"2021-06-02 17:38:43"
1007,s0beit,s0beit,skrypt.exe,f13e17940f80603961af90b3127f5dd5,6872674,Jarmuuuz,"2021-06-02 17:40:36"
1008,s0beit,s0beit,s0beit_DawcyPoziomu_update5_1.rar,0777994e7561524fefc862d8cbed35bb,7931025,Jarmuuuz,"2021-06-02 17:40:49"
1009,s0beit,s0beit,d3d9.dll,fe71fc6b25c0130d4dd1ccfa4c021f57,880128,Jarmuuuz,"2021-06-02 17:40:58"
1010,s0beit,s0beit,mod_sa.ini,ed1918d48ea34c5f3b2c5268545241b1,30966,Jarmuuuz,"2021-06-02 17:41:03"
1011,"s0beit source code","s0beit source code",src.rar,c13904a0e30a06db23782faec599da75,843056,Jarmuuuz,"2021-06-02 17:41:16"
1012,s0beit,s0beit,Project_Death.ini,633ec1782f48dbf0c68079dd0de7ab1c,54215,Jarmuuuz,"2021-06-02 17:42:41"
1013,s0beit,s0beit,"Project Death v0.1 Public-BETA 0.3DL.zip",eb4035effe152911727a790463077560,1061587,Jarmuuuz,"2021-06-02 17:42:46"
1014,"Project Death s0beit","Project Death s0beit",mouse_fix.asi,36f3209a56c2bc6eecdb80e143d603ea,2139648,Jarmuuuz,"2021-06-02 17:44:31"
1015,s0beit,s0beit,d3d9.dll,6b640d5f5ce17c89d5d81e46b22e6745,858112,Jarmuuuz,"2021-06-02 17:47:32"
1016,s0beit,s0beit,fuego.ini,d04451dfdaa52275134bc27e7dc965f1,44335,Jarmuuuz,"2021-06-02 17:47:45"
1017,s0beit,s0beit,"(UPDATED) Mociutes_Blynas S0b 0.3.7.rar",87fd03c7b09d4285fc4d7e09c0a0bd42,494412,Jarmuuuz,"2021-06-02 17:47:50"
1018,s0beit,s0beit,"DP Light 0.3.DL.zip",377e72e3ec30bca094058fbd6f1685aa,1345969,Jarmuuuz,"2021-06-04 14:39:40"
1019,s0beit,s0beit,d3d9.dll,2725a9b6956b0be464cd81857002bdc8,835584,Jarmuuuz,"2021-06-04 14:39:51"
1020,s0beit,s0beit,mod_sa.ini,a8bfe3c370ed29b2c3eb5a66f7a66dce,53454,Jarmuuuz,"2021-06-04 14:39:57"
1021,s0beit,s0beit,"?????? BY SLONOBOYKO [RUSENG]  MOD S0BEIT - ??? ?????? ????? ??? ? ?????.rar",7b444962872e481c448d4b472ebf3bca,668194,Jarmuuuz,"2021-06-04 14:44:14"
1022,s0beit,s0beit,mod_sa.ini,5922724fde5ba973c031daac1c78a10b,62685,Jarmuuuz,"2021-06-04 14:44:31"
1023,s0beit,s0beit,d3d9.dll,54f03f9bfffc27301e3a768213f71e0c,1401856,Jarmuuuz,"2021-06-04 14:44:35"
1024,s0beit,s0beit,fixed_by_kreijwaal.zip,ee8b3d58297ac15543ea6621ffeb33a0,702424,Jarmuuuz,"2021-06-04 19:19:00"
1025,s0beit,s0beit,d3d9.dll,d5c65e67392bb0db5179e25d234d3d36,1399808,Jarmuuuz,"2021-06-04 19:19:06"
1026,s0beit,s0beit,mod_sa.ini,b9cb8bf75620c3b6e9571bf6926d78a0,58386,Jarmuuuz,"2021-06-04 19:19:15"
1027,s0beit,s0beit,"ya need this brah e.e.rar",4d386a15d061e7b4e9285a93125074fa,721173,Jarmuuuz,"2021-06-04 19:26:28"
1028,s0beit,s0beit,d3d9.dll,45e6187777bdb3813bb924c133d0cef2,1783296,Jarmuuuz,"2021-06-04 19:26:35"
1029,s0beit,s0beit,N3X_Project.ini,ad07f3ea507b89e5249cf55df2426b2a,55279,Jarmuuuz,"2021-06-04 19:26:40"
1030,NT037,NT037,NT037.asi,84c795b80a65ff41bee33e43f84f0cbc,7680,Jarmuuuz,"2021-06-05 12:46:43"
1031,NT037,NT037,NT037.exe,6fc4e581181f9573fb27faf641216095,14336,Jarmuuuz,"2021-06-05 12:46:54"
1032,NT037,NT037,NT037exe.rar,837f5ef41835e8b38d69ef0141305fb3,6743,Jarmuuuz,"2021-06-05 12:46:59"
1033,"100% Fireproof (anti fire damage)","100% Fireproof (anti fire damage)","100% Fireproof.cs",c64a1b032f145dd28c034c7fa7555306,18067,Jarmuuuz,"2021-06-09 13:20:21"
1034,"100% Fireproof (anti fire damage)","100% Fireproof (anti fire damage)","1448751234_100 Fireproof.zip",00596abc651d462b0f86623b31655d26,768545,Jarmuuuz,"2021-06-09 13:20:28"
1035,"Vehicle & player godmode","Vehicle & player godmode",Godmode_V5.01.rar,31910830b01863713d15fc477dba5a8f,70828,Jarmuuuz,"2021-06-09 13:26:08"
1036,"Vehicle & player godmode","Vehicle & player godmode",Godmode.cs,d8d6071be841f7e5272f660a73a3baa8,20146,Jarmuuuz,"2021-06-09 13:26:27"
1037,"Vehicle & player godmode","Vehicle & player godmode",Godmode.cs,61e6112187cfee602e122d37a150f151,20102,Jarmuuuz,"2021-06-09 13:26:47"
1038,"Vehicle & player godmode","Vehicle & player godmode",Godmode_V4.0.rar,15aa0147817abf055273195e12478ddc,22985,Jarmuuuz,"2021-06-09 13:26:53"
1039,"Vehicle & player godmode","Vehicle & player godmode",Godmode.cs,35547f7a3f672d4a0073744e1e0be9ed,18016,Jarmuuuz,"2021-06-09 13:27:03"
1040,"Vehicle & player godmode","Vehicle & player godmode",Godmode_V3.8.rar,9845b03769bb29e7b98979ddfe2c05e2,7530,Jarmuuuz,"2021-06-09 13:27:22"
1041,"Vehicle & player godmode","Vehicle & player godmode",Godmode_V3.7.rar,9e8975d5987c89973a6644d04d14813f,7447,Jarmuuuz,"2021-06-09 13:27:25"
1042,"Vehicle & player godmode","Vehicle & player godmode",Godmode.cs,64878d242fa01b130f2362caded34e90,17964,Jarmuuuz,"2021-06-09 13:27:43"
1043,"Fire godmode (anti fire damage)","Fire godmode (anti fire damage)","Godmode Fire.cs",0a94fa4381455e49f4204a067b72901c,20102,Jarmuuuz,"2021-06-09 13:28:22"
1044,"Fire godmode (anti fire damage)","Fire godmode (anti fire damage)","Godmode Fire.cs",9d10bedc7b4af94ed9d00b9b4f7b0f3a,20156,Jarmuuuz,"2021-06-09 13:28:35"
1045,"Weapon Hack","Weapon Hack",allweapons.cs,b02a96d93ac45e160744953b8dda5002,28691,Jarmuuuz,"2021-06-09 13:32:32"
1046,"Weapon Hack","Weapon Hack",allweapons.zip,29c05c1ad641bacdcb569a1fad3f59c8,62147,Jarmuuuz,"2021-06-09 13:32:35"
1047,"Vehicle godmode","Vehicle godmode",CI.rar,9e6201f00760500ea682229b78cba57e,5566,Jarmuuuz,"2021-06-14 20:00:42"
1048,"Vehicle godmode","Vehicle godmode","~CAR IMMUNITIES.cs",bfa745eb8a5bc98d70e1d44d822ab2d9,17793,Jarmuuuz,"2021-06-14 20:00:48"
1049,"Silent aimbot","Silent aimbot",SiLenTAim[NiaM].cs,9e0e817d4db1c2c4875af09b9174f200,22891,Jarmuuuz,"2021-06-21 14:16:29"
1050,"Multihack (Python)","Multihack (Python)",PyAIM.pyw,f4a0fc604eff730c3617ebf6733626ea,12456,Jarmuuuz,"2021-06-21 14:17:59"
1051,"Teleporting TPTO","Teleporting TPTO","Teletrans (Junior_Djjr).cs",efcd83bb2767e1b47bf53dae27985adb,18423,pedro,"2021-06-22 20:06:28"
1052,"Teleporting TPTO","Teleporting TPTO",TELETRANS.INI,f799529c7dccd8c79788afd3904c5951,441,pedro,"2021-06-22 20:06:34"
1053,"Extra Weapon Zoom","Extra Weapon Zoom",ExtraWeaponZoom.cs,d200ce183d206c3fb05f53f6e7f34b02,22860,pedro,"2021-06-22 20:07:58"
1054,"Car Spawner","Car Spawner",VehicleSpawner.cs,a6f7f689e7b6173377a0f7af2b689cf9,59842,pedro,"2021-06-22 20:08:29"
1055,"Weapon Spawner","Weapon Spawner",Weapons.cs,abce71396190ff6291f2deb7506f4e43,24325,pedro,"2021-06-22 20:09:08"
1056,"Shoot as driver","Shoot as driver",atirardirigindo.cs,78716657a4b31e0031737a659dfc7be0,19329,pedro,"2021-06-22 20:09:59"
1057,"Cheat Menu","Cheat Menu",cheats.fxt,f3008b76c7296bee35da3dd2a73bfa9b,6459,pedro,"2021-06-22 20:10:32"
1058,"Spread modifier","Spread modifier","Spread Fix.7z",ba874f424cb67a0257e4171b29af207e,26560,Jarmuuuz,"2021-06-23 17:41:28"
1059,"Spread modifier","Spread modifier",249174-spread-fix-gtasa_manual.zip,e607a0e3f813541cee75cef4fce88e39,31646,Jarmuuuz,"2021-06-23 17:43:58"
1060,"Spread modifier","Spread modifier",spreadfix.asi,affedc87f57eb15ebaae47582428e5a1,191488,Jarmuuuz,"2021-06-23 17:49:49"
1061,"Spread modifier","Spread modifier",Spread_Fix.rar,f365d650dc672705f91d01a59eba0fa2,90048,Jarmuuuz,"2021-06-23 17:49:57"
1062,"Damage modifier (bullet.asi)","Damage modifier (bullet.asi)",1311513787_bullet_phus.rar,686a91b7637bb157ad47d07a6bcca288,421348,Jarmuuuz,"2021-06-23 18:13:31"
1063,"Damage modifier (bullet.asi)","Damage modifier (bullet.asi)",bullet.asi,ce5f0e2f40ed070fc0ae000a1a320bf6,110080,Jarmuuuz,"2021-06-23 18:13:36"
1064,FastAnims,FastAnims,FastAnims.cs,df9aa844018addd0d5cb31a921f47c0d,25740,Jarmuuuz,"2021-06-25 18:02:06"
1065,FastAnims,FastAnims,84928-quick-bunnyhop.zip,c00c0ec6ab437d148c4d77662b7c9a42,12177,Jarmuuuz,"2021-06-25 18:02:12"
1066,"Easy Bunnyhop","Easy Bunnyhop",bunnyhop.cs,a7e5ff902a9278f254100de8054c0148,78,Jarmuuuz,"2021-06-25 18:02:57"
1067,"Easy Bunnyhop","Easy Bunnyhop",Bunnyhop.rar,7856da53ae040542e7b980d5eb6c7d91,153,Jarmuuuz,"2021-06-25 18:03:05"
1068,"Easy Bunnyhop","Easy Bunnyhop",GXM_bunnyhop_MF_aa957.rar,0abd85274daa9664e18f4505d242f663,1287,Jarmuuuz,"2021-06-25 18:03:08"
1069,"Spread modifier","Spread modifier","Realistic Recoil.7z",d1686e38b7e4321b30c0b2971a31fd19,789,Jarmuuuz,"2021-06-27 13:03:02"
1070,"Spread modifier","Spread modifier","Realistic Recoil.cs",f3e28980210fdb9c497a00418bf905f8,137,Jarmuuuz,"2021-06-27 13:03:09"
1071,"Hack pack","Hack pack","Top 5 Best Cheats 2021.7z",db20e3cab87e92f43dcc228fff79a913,113008,Jarmuuuz,"2021-06-27 16:37:52"
1072,"DarkP1xel QuickTurns","DarkP1xel QuickTurns",QuickTurnsByDarkP1xel.ASI,b210ca267030ee5b9737dc96fc9f16ed,59904,Jarmuuuz,"2021-06-27 16:39:19"
1073,"DarkP1xel QuickTurns","DarkP1xel QuickTurns",QuickTurnsByDarkP1xel.INI,f30a3957200041cd4777c2b867158e43,172,Jarmuuuz,"2021-06-27 16:39:22"
1074,"Silent Aimbot","Silent Aimbot",Pirshi_Qunem_v1.0.cs,2d431479e880eed459d9a5248e9cc640,7101,Jarmuuuz,"2021-06-27 16:42:18"
1075,"Silent Aimbot","Silent Aimbot",QunemConfig.ini,b719f532d39c1a894bcce19ac2df285b,317,Jarmuuuz,"2021-06-27 16:42:27"
1076,Triggerbot,Triggerbot,Triggerfinger.rar,96b959e08c1ebfdbcfc9cbe2c594e189,611898,Jarmuuuz,"2021-06-27 16:46:10"
1077,Triggerbot,Triggerbot,"Triggerfinger Cleo.rar",079f261f4eec86304d1f56530e24ad04,7061,Jarmuuuz,"2021-06-27 16:46:33"
1078,"Hack pack","Hack pack",AimHelperPack.rar,da6a984d1a08bc513e0ec52dc1d399b0,23974,Jarmuuuz,"2021-06-27 16:47:06"
1079,"Hack Pack","Hack Pack",Controls.txt,ec46bb39091be1cf0762206749a47469,286,Jarmuuuz,"2021-06-27 16:47:28"
1080,"Silent aimbot","Silent aimbot","Silent AIM.rar",4388caad1794e7eece847f997f97ebf1,15002,Jarmuuuz,"2021-06-27 16:50:15"
1081,"Uncuff hack","Uncuff hack",uncuff.cs,17ea121e8d9f19b6ef44cfe6a6ed87db,20259,Jarmuuuz,"2021-06-27 16:50:50"
1082,Aimbot,Aimbot,"AimBot - nicneim.rar",ed0209bc4482e813e4a885316586d5f2,9896,Jarmuuuz,"2021-06-27 16:53:09"
1083,Aimbot,Aimbot,AIMBOTSHIELD.cs,f30886aa10d433c0a17e48aae0cb4965,338,Jarmuuuz,"2021-06-27 16:53:30"
1084,"Hack pack","Hack pack","Cleo Hacks - nicneim.rar",b735d67fbc6deb70ff5e7b898e27d785,34676,Jarmuuuz,"2021-06-27 16:54:32"
1085,"Auto c-bug","Auto c-bug","C-Bug - nicneim.cs",848377b1d706bde4daaca9ca2b5479d3,28232,Jarmuuuz,"2021-06-27 16:54:47"
1086,"Hack pack","Hack pack","PACK MODS.rar",a80ff166fb70127e0d172d987ea991d2,38206,Jarmuuuz,"2021-06-27 16:57:13"
1087,"Vehicle repair hack","Vehicle repair hack",Reparar-auto.cs,b3c1a0d95ec0b39889588eda8f68d6e6,18282,Jarmuuuz,"2021-06-27 16:57:58"
1088,"Infinite run","Infinite run",Infinite_Run.cs,4cca2563a54899e873ffec5551664fe3,52905,Jarmuuuz,"2021-06-27 16:59:20"
1089,"Player finder","Player finder",PlayerFinder.cs,25b88bbd1378770e93a664b211c3b6e0,56582,Jarmuuuz,"2021-06-27 16:59:26"
1090,Godmode,Godmode,GM.cs,cb764dfe7dc520c72e6ee2aa3fc126ff,36414,Jarmuuuz,"2021-06-27 16:59:31"
1091,"Vehicle repair hack","Vehicle repair hack",RepairCar.cs,272737f10d3f0c94c4b0102aa8c63dc6,53590,Jarmuuuz,"2021-06-27 16:59:39"
1092,Wallhack,Wallhack,WallHack.cs,04840322426a9158c1dfd1543dc91bd4,55926,Jarmuuuz,"2021-06-27 16:59:43"
1093,"Health hack","Health hack",sh.cs,434afd847c0a69421eae260a3574c59f,18724,Jarmuuuz,"2021-06-27 17:00:57"
1094,"Health hack","Health hack",sh.rar,b88b0e281fde4bf9e80e54ea1f17d659,7068,Jarmuuuz,"2021-06-27 17:01:01"
1095,"Tanker Hack","Tanker Hack",antiram.rar,95db25dba42b8af8e2c1e64cb09ad099,13394,Jarmuuuz,"2021-06-27 17:03:01"
1096,"Teleporting To Marker","Teleporting To Marker","Teleport hack by techiecious.rar",c99718d013fda67ff6e0de4c3d536b6d,6957,Jarmuuuz,"2021-06-27 17:03:12"
1097,"Hack pack","Hack pack","GTA SA HACK PACK BY TECHIECIOUS.rar",841d442b6fa8b60316144a7f6d57ba21,18038790,Jarmuuuz,"2021-06-27 17:03:49"
1098,"Hack pack","Hack pack","HACKS PACK 2.0 BY TECHIECIOUS.rar",8de0b2f833d3dca447d188274df52f30,20362102,Jarmuuuz,"2021-06-27 17:05:36"
1099,"Ammo hack + no-reload","Ammo hack + no-reload","Unlimited Ammo + Never Reload.cs",2f906ab0b3e532bcdefbac86190534f9,19363,Jarmuuuz,"2021-06-27 17:08:40"
1100,"Health hack","Health hack","1464513743_Auto Health By Krishna95.zip",6f3013ac9f626f15c58d37b228975baf,186489,Jarmuuuz,"2021-06-27 17:09:06"
1101,"Health hack","Health hack","Automatic health Recovery fast.cs",cd3ac084aad4357f7de134c78ccd678d,18465,Jarmuuuz,"2021-06-27 17:09:11"
1102,"Health hack","Health hack","Automatic health Recovery.cs",a2048d7ab4b0dc135706d54d68a67d23,19059,Jarmuuuz,"2021-06-27 17:09:15"
1103,Aimbot,Aimbot,AIMBOT.zip,41f6c4d0d0ac315aedaea5c60a969a06,8578,Jarmuuuz,"2021-06-27 17:09:26"
1104,"Hydraulics hack","Hydraulics hack","CAR HYDRAULICS.cs",860acd8dc86c25574b7509fa77d6231f,17746,Jarmuuuz,"2021-06-27 17:10:02"
1105,"Hydraulics hack","Hydraulics hack",HYDRAULICS.fxt,ec8500616dd6bc938cf6403e8f85318d,51,Jarmuuuz,"2021-06-27 17:10:06"
1106,"Hydraulics hack","Hydraulics hack",CAR_HYDRAULICS.rar,b3cd67f79cdf371869cbcd6c2bef570b,7055,Jarmuuuz,"2021-06-27 17:10:09"
1107,FasterWeapons,FasterWeapons,"FASTER WEAPONS.zip",2f221b7dad1660cb9778a208bbdabd7c,3491,Jarmuuuz,"2021-06-27 17:10:22"
1108,Godmode,Godmode,"GOD MODE.zip",a01a8e5e9af07e4b3097b3d10137d3ae,9840,Jarmuuuz,"2021-06-27 17:10:41"
1109,Godmode,Godmode,infinite_health_never_die.cs,8624826eb6adb3e235bcb5a58b26588e,18060,Jarmuuuz,"2021-06-27 17:11:09"
1110,"Nitro hack","Nitro hack",infinity_nitro.cs,bf5426801764b7ef0459ee8a0b0135f8,19092,Jarmuuuz,"2021-06-27 17:11:23"
1111,"Nitro hack","Nitro hack","INIFNTE NITRO.rar",b44bb4d1e62a1aec673ea90790737ec0,6693,Jarmuuuz,"2021-06-27 17:11:27"
1112,"Anti-Fall Bike","Anti-Fall Bike","NEVER FALL FROM BIKE.rar",002620590027c684fe0c0472ed0e8b8c,10655,Jarmuuuz,"2021-06-27 17:11:39"
1113,"No collision posts and laterns","No collision posts and laterns",dynamic.col,bd144f747b838ca4880a71f4d34f7c2d,66900,Jarmuuuz,"2021-06-27 17:13:29"
1114,"No collision posts and laterns","No collision posts and laterns",dynamic2.col,8e7e52c666d1db06c0bfcf69c1580066,71884,Jarmuuuz,"2021-06-27 17:13:34"
1115,"No collision posts and laterns","No collision posts and laterns","NO LAMPS.zip",17073a1ff5662f363e05fa8e590de8ef,74908,Jarmuuuz,"2021-06-27 17:13:39"
1116,No-Reload,No-Reload,NO-RELOAD.zip,ab6c58c188e012e048ff084dcc57ec46,9390,Jarmuuuz,"2021-06-27 17:13:55"
1117,"Anti-Fall Bike","Anti-Fall Bike","Stay on Bike.cs",60ec1b5e60292e9ce7f8bfd55482482e,156,Jarmuuuz,"2021-06-27 17:14:21"
1118,"Anti-Fall Bike","Anti-Fall Bike",Stay_on_Bike.rar,00e1e161c1ab89d5996227b24b63b42e,738,Jarmuuuz,"2021-06-27 17:14:25"
1119,Superspeed,Superspeed,Superspeed.cs,737173b97b310236b126c346a74ba9af,18239,Jarmuuuz,"2021-06-27 17:15:10"
1120,Superspeed,Superspeed,"SUPER RUN  FOR GTA SA.rar",a5703d1d4a26fe17af4595531fa47788,13287,Jarmuuuz,"2021-06-27 17:15:14"
1121,"Vehicle health hack","Vehicle health hack","Vehicle Immune Premium.cs",7d7fff5dbdda1165187fd720c3a72871,18427,Jarmuuuz,"2021-06-27 17:15:28"
1122,"Vehicle health hack","Vehicle health hack","UNLIMITED CAR HEALTH.rar",4e55f746c54f9bb2fbf5b16c1a3d552c,27080,Jarmuuuz,"2021-06-27 17:15:33"
1123,"Auto c-bug","Auto c-bug","CBUG.rar by Excodexe",a2fa1c90901e0e87dc13f34fe6165bb3,6667,Jarmuuuz,"2021-06-27 17:15:58"
1124,"Auto c-bug","Auto c-bug",C-BUG.rar,700c750d5997b382701d990d5d34c6ce,6751,Jarmuuuz,"2021-06-27 17:16:01"
1125,"Ammo hack + no-reload","Ammo hack + no-reload","UNLIMITED AMMO + NEVER RELOAD.rar",5247e0289fb5fb5ec8ddd12346739353,8076,Jarmuuuz,"2021-06-27 17:16:46"
